,Disaster Type,Disaster Number,Incident Type,Title,Incident Begin Date,State ,Declared County/Area,FIPS Code
1175,DR,1135,Hurricane,HURRICANE FRAN AND ASSOCIATED SEVERE STORM COND,9/5/1996,VA,Orange (County),51137
1176,DR,1135,Hurricane,HURRICANE FRAN AND ASSOCIATED SEVERE STORM COND,9/5/1996,VA,Page (County),51139
1177,DR,1135,Hurricane,HURRICANE FRAN AND ASSOCIATED SEVERE STORM COND,9/5/1996,VA,Pittsylvania (County),51143
1178,DR,1135,Hurricane,HURRICANE FRAN AND ASSOCIATED SEVERE STORM COND,9/5/1996,VA,Powhatan (County),51145
1179,DR,1135,Hurricane,HURRICANE FRAN AND ASSOCIATED SEVERE STORM COND,9/5/1996,VA,Prince Edward (County),51147
1180,DR,1135,Hurricane,HURRICANE FRAN AND ASSOCIATED SEVERE STORM COND,9/5/1996,VA,Prince George (County),51149
1181,DR,1135,Hurricane,HURRICANE FRAN AND ASSOCIATED SEVERE STORM COND,9/5/1996,VA,Prince William (County),51153
1182,DR,1135,Hurricane,HURRICANE FRAN AND ASSOCIATED SEVERE STORM COND,9/5/1996,VA,Rappahannock (County),51157
1183,DR,1135,Hurricane,HURRICANE FRAN AND ASSOCIATED SEVERE STORM COND,9/5/1996,VA,Richmond (County),51159
1184,DR,1135,Hurricane,HURRICANE FRAN AND ASSOCIATED SEVERE STORM COND,9/5/1996,VA,Roanoke (County),51161
1185,DR,1135,Hurricane,HURRICANE FRAN AND ASSOCIATED SEVERE STORM COND,9/5/1996,VA,Rockbridge (County),51163
1186,DR,1135,Hurricane,HURRICANE FRAN AND ASSOCIATED SEVERE STORM COND,9/5/1996,VA,Rockingham (County),51165
1187,DR,1135,Hurricane,HURRICANE FRAN AND ASSOCIATED SEVERE STORM COND,9/5/1996,VA,Shenandoah (County),51171
1188,DR,1135,Hurricane,HURRICANE FRAN AND ASSOCIATED SEVERE STORM COND,9/5/1996,VA,Stafford (County),51179
1189,DR,1135,Hurricane,HURRICANE FRAN AND ASSOCIATED SEVERE STORM COND,9/5/1996,VA,Surry (County),51181
1190,DR,1135,Hurricane,HURRICANE FRAN AND ASSOCIATED SEVERE STORM COND,9/5/1996,VA,Warren (County),51187
1191,DR,1135,Hurricane,HURRICANE FRAN AND ASSOCIATED SEVERE STORM COND,9/5/1996,VA,Westmoreland (County),51193
1192,DR,1135,Hurricane,HURRICANE FRAN AND ASSOCIATED SEVERE STORM COND,9/5/1996,VA,York (County),51199
2011,DR,274,Hurricane,SEVERE STORMS & FLOODING,8/23/1969,VA,Albemarle (County),51003
2012,DR,274,Hurricane,SEVERE STORMS & FLOODING,8/23/1969,VA,Alleghany (County),51005
2013,DR,274,Hurricane,SEVERE STORMS & FLOODING,8/23/1969,VA,Amherst (County),51009
2014,DR,274,Hurricane,SEVERE STORMS & FLOODING,8/23/1969,VA,Augusta (County),51015
2015,DR,274,Hurricane,SEVERE STORMS & FLOODING,8/23/1969,VA,Bath (County),51017
2016,DR,274,Hurricane,SEVERE STORMS & FLOODING,8/23/1969,VA,Bedford (County),51019
2017,DR,274,Hurricane,SEVERE STORMS & FLOODING,8/23/1969,VA,Botetourt (County),51023
2018,DR,274,Hurricane,SEVERE STORMS & FLOODING,8/23/1969,VA,Buckingham (County),51029
2019,DR,274,Hurricane,SEVERE STORMS & FLOODING,8/23/1969,VA,Campbell (County),51031
2020,DR,274,Hurricane,SEVERE STORMS & FLOODING,8/23/1969,VA,Caroline (County),51033
2021,DR,274,Hurricane,SEVERE STORMS & FLOODING,8/23/1969,VA,Chesterfield (County),51041
2022,DR,274,Hurricane,SEVERE STORMS & FLOODING,8/23/1969,VA,Cumberland (County),51049
2023,DR,274,Hurricane,SEVERE STORMS & FLOODING,8/23/1969,VA,Essex (County),51057
2024,DR,274,Hurricane,SEVERE STORMS & FLOODING,8/23/1969,VA,Fluvanna (County),51065
2025,DR,274,Hurricane,SEVERE STORMS & FLOODING,8/23/1969,VA,Goochland (County),51075
2026,DR,274,Hurricane,SEVERE STORMS & FLOODING,8/23/1969,VA,Hanover (County),51085
2027,DR,274,Hurricane,SEVERE STORMS & FLOODING,8/23/1969,VA,Henrico (County),51087
2028,DR,274,Hurricane,SEVERE STORMS & FLOODING,8/23/1969,VA,King and Queen (County),51097
2029,DR,274,Hurricane,SEVERE STORMS & FLOODING,8/23/1969,VA,King William (County),51101
2030,DR,274,Hurricane,SEVERE STORMS & FLOODING,8/23/1969,VA,Louisa (County),51109
2031,DR,274,Hurricane,SEVERE STORMS & FLOODING,8/23/1969,VA,Nelson (County),51125
2032,DR,274,Hurricane,SEVERE STORMS & FLOODING,8/23/1969,VA,Northumberland (County),51133
2033,DR,274,Hurricane,SEVERE STORMS & FLOODING,8/23/1969,VA,Powhatan (County),51145
2034,DR,274,Hurricane,SEVERE STORMS & FLOODING,8/23/1969,VA,Richmond (County),51159
2035,DR,274,Hurricane,SEVERE STORMS & FLOODING,8/23/1969,VA,Rockbridge (County),51163
2036,DR,274,Hurricane,SEVERE STORMS & FLOODING,8/23/1969,VA,Spotsylvania (County),51177
2037,DR,274,Hurricane,SEVERE STORMS & FLOODING,8/23/1969,VA,Westmoreland (County),51193
2068,DR,4087,Hurricane,HURRICANE SANDY,10/27/2012,CT,"Fairfield (County)(in PMSA 1160,1930,5760,8040)",9001
2069,DR,4087,Hurricane,HURRICANE SANDY,10/27/2012,CT,"Litchfield (County)(in (P)MSA 1170,1930,3280,8880)",9005
2070,DR,4087,Hurricane,HURRICANE SANDY,10/27/2012,CT,"Middlesex (County)(in (P)MSA 3280,5020,5480)",9007
2071,DR,4087,Hurricane,HURRICANE SANDY,10/27/2012,CT,"New Haven (County)(in (P)MSA 1160,5480,8880)",9009
2072,DR,4087,Hurricane,HURRICANE SANDY,10/27/2012,CT,"New London (County)(in (P)MSA 3280,5520)",9011
2073,DR,4087,Hurricane,HURRICANE SANDY,10/27/2012,CT,Tolland (County),9013
2074,DR,4087,Hurricane,HURRICANE SANDY,10/27/2012,CT,Windham (County),9015
2098,DR,4023,Hurricane,TROPICAL STORM IRENE,8/27/2011,CT,"Fairfield (County)(in PMSA 1160,1930,5760,8040)",9001
2099,DR,4023,Hurricane,TROPICAL STORM IRENE,8/27/2011,CT,"Hartford (County)(in PMSA 1170,3280,5440)",9003
2100,DR,4023,Hurricane,TROPICAL STORM IRENE,8/27/2011,CT,"Litchfield (County)(in (P)MSA 1170,1930,3280,8880)",9005
2101,DR,4023,Hurricane,TROPICAL STORM IRENE,8/27/2011,CT,"Middlesex (County)(in (P)MSA 3280,5020,5480)",9007
2102,DR,4023,Hurricane,TROPICAL STORM IRENE,8/27/2011,CT,"New Haven (County)(in (P)MSA 1160,5480,8880)",9009
2103,DR,4023,Hurricane,TROPICAL STORM IRENE,8/27/2011,CT,"New London (County)(in (P)MSA 3280,5520)",9011
2104,DR,4023,Hurricane,TROPICAL STORM IRENE,8/27/2011,CT,Tolland (County),9013
2105,DR,4023,Hurricane,TROPICAL STORM IRENE,8/27/2011,CT,Windham (County),9015
2175,DR,1302,Hurricane,HURRICANE FLOYD ,9/16/1999,CT,"Fairfield (County)(in PMSA 1160,1930,5760,8040)",9001
2176,DR,1302,Hurricane,HURRICANE FLOYD ,9/16/1999,CT,"Hartford (County)(in PMSA 1170,3280,5440)",9003
2177,DR,1302,Hurricane,HURRICANE FLOYD ,9/16/1999,CT,"Litchfield (County)(in (P)MSA 1170,1930,3280,8880)",9005
2197,DR,916,Hurricane,HURRICANE BOB,8/19/1991,CT,"Hartford (County)(in PMSA 1170,3280,5440)",9003
2198,DR,916,Hurricane,HURRICANE BOB,8/19/1991,CT,"Middlesex (County)(in (P)MSA 3280,5020,5480)",9007
2199,DR,916,Hurricane,HURRICANE BOB,8/19/1991,CT,"New Haven (County)(in (P)MSA 1160,5480,8880)",9009
2200,DR,916,Hurricane,HURRICANE BOB,8/19/1991,CT,"New London (County)(in (P)MSA 3280,5520)",9011
2201,DR,916,Hurricane,HURRICANE BOB,8/19/1991,CT,Tolland (County),9013
2202,DR,916,Hurricane,HURRICANE BOB,8/19/1991,CT,Windham (County),9015
2205,DR,747,Hurricane,HURRICANE GLORIA,9/27/1985,CT,"Fairfield (County)(in PMSA 1160,1930,5760,8040)",9001
2206,DR,747,Hurricane,HURRICANE GLORIA,9/27/1985,CT,"Hartford (County)(in PMSA 1170,3280,5440)",9003
2207,DR,747,Hurricane,HURRICANE GLORIA,9/27/1985,CT,"Litchfield (County)(in (P)MSA 1170,1930,3280,8880)",9005
2208,DR,747,Hurricane,HURRICANE GLORIA,9/27/1985,CT,"Middlesex (County)(in (P)MSA 3280,5020,5480)",9007
2209,DR,747,Hurricane,HURRICANE GLORIA,9/27/1985,CT,"New Haven (County)(in (P)MSA 1160,5480,8880)",9009
2210,DR,747,Hurricane,HURRICANE GLORIA,9/27/1985,CT,"New London (County)(in (P)MSA 3280,5520)",9011
2211,DR,747,Hurricane,HURRICANE GLORIA,9/27/1985,CT,Tolland (County),9013
2212,DR,747,Hurricane,HURRICANE GLORIA,9/27/1985,CT,Windham (County),9015
2666,DR,4099,Hurricane,HURRICANE SANDY,10/26/2012,PA,Bedford (County),42009
2667,DR,4099,Hurricane,HURRICANE SANDY,10/26/2012,PA,Bucks (County),42017
2668,DR,4099,Hurricane,HURRICANE SANDY,10/26/2012,PA,Cameron (County),42023
2669,DR,4099,Hurricane,HURRICANE SANDY,10/26/2012,PA,Dauphin (County),42043
2670,DR,4099,Hurricane,HURRICANE SANDY,10/26/2012,PA,Forest (County),42053
2671,DR,4099,Hurricane,HURRICANE SANDY,10/26/2012,PA,Franklin (County),42055
2672,DR,4099,Hurricane,HURRICANE SANDY,10/26/2012,PA,Fulton (County),42057
2673,DR,4099,Hurricane,HURRICANE SANDY,10/26/2012,PA,Huntingdon (County),42061
2674,DR,4099,Hurricane,HURRICANE SANDY,10/26/2012,PA,Juniata (County),42067
2675,DR,4099,Hurricane,HURRICANE SANDY,10/26/2012,PA,Monroe (County),42089
2676,DR,4099,Hurricane,HURRICANE SANDY,10/26/2012,PA,Montgomery (County),42091
2677,DR,4099,Hurricane,HURRICANE SANDY,10/26/2012,PA,Northampton (County),42095
2678,DR,4099,Hurricane,HURRICANE SANDY,10/26/2012,PA,Philadelphia (County),42101
2679,DR,4099,Hurricane,HURRICANE SANDY,10/26/2012,PA,Pike (County),42103
2680,DR,4099,Hurricane,HURRICANE SANDY,10/26/2012,PA,Potter (County),42105
2681,DR,4099,Hurricane,HURRICANE SANDY,10/26/2012,PA,Somerset (County),42111
2682,DR,4099,Hurricane,HURRICANE SANDY,10/26/2012,PA,Sullivan (County),42113
2683,DR,4099,Hurricane,HURRICANE SANDY,10/26/2012,PA,Wyoming (County),42131
2828,DR,4025,Hurricane,HURRICANE IRENE,8/26/2011,PA,Bucks (County),42017
2829,DR,4025,Hurricane,HURRICANE IRENE,8/26/2011,PA,Chester (County),42029
2830,DR,4025,Hurricane,HURRICANE IRENE,8/26/2011,PA,Delaware (County),42045
2831,DR,4025,Hurricane,HURRICANE IRENE,8/26/2011,PA,Lehigh (County),42077
2832,DR,4025,Hurricane,HURRICANE IRENE,8/26/2011,PA,Luzerne (County),42079
2833,DR,4025,Hurricane,HURRICANE IRENE,8/26/2011,PA,Monroe (County),42089
2834,DR,4025,Hurricane,HURRICANE IRENE,8/26/2011,PA,Montgomery (County),42091
2835,DR,4025,Hurricane,HURRICANE IRENE,8/26/2011,PA,Northampton (County),42095
2836,DR,4025,Hurricane,HURRICANE IRENE,8/26/2011,PA,Philadelphia (County),42101
2837,DR,4025,Hurricane,HURRICANE IRENE,8/26/2011,PA,Pike (County),42103
2838,DR,4025,Hurricane,HURRICANE IRENE,8/26/2011,PA,Sullivan (County),42113
2839,DR,4025,Hurricane,HURRICANE IRENE,8/26/2011,PA,Susquehanna (County),42115
2840,DR,4025,Hurricane,HURRICANE IRENE,8/26/2011,PA,Wayne (County),42127
2841,DR,4025,Hurricane,HURRICANE IRENE,8/26/2011,PA,Wyoming (County),42131
3068,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Adams (County),42001
3069,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Allegheny (County),42003
3070,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Armstrong (County),42005
3071,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Beaver (County),42007
3072,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Bedford (County),42009
3073,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Berks (County),42011
3074,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Blair (County),42013
3075,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Bradford (County),42015
3076,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Bucks (County),42017
3077,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Butler (County),42019
3078,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Cambria (County),42021
3079,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Cameron (County),42023
3080,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Carbon (County),42025
3081,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Centre (County),42027
3082,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Chester (County),42029
3083,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Clarion (County),42031
3084,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Clearfield (County),42033
3085,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Clinton (County),42035
3086,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Columbia (County),42037
3087,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Crawford (County),42039
3088,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Cumberland (County),42041
3089,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Dauphin (County),42043
3090,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Delaware (County),42045
3091,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Elk (County),42047
3092,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Erie (County),42049
3093,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Fayette (County),42051
3094,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Forest (County),42053
3095,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Franklin (County),42055
3096,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Fulton (County),42057
3097,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Greene (County),42059
3098,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Huntingdon (County),42061
3099,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Indiana (County),42063
3100,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Jefferson (County),42065
3101,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Juniata (County),42067
3102,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Lackawanna (County),42069
3103,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Lancaster (County),42071
3104,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Lawrence (County),42073
3105,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Lebanon (County),42075
3106,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Lehigh (County),42077
3107,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Luzerne (County),42079
3108,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Lycoming (County),42081
3109,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,McKean (County),42083
3110,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Mercer (County),42085
3111,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Mifflin (County),42087
3112,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Monroe (County),42089
3113,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Montgomery (County),42091
3114,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Montour (County),42093
3115,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Northampton (County),42095
3116,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Northumberland (County),42097
3117,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Perry (County),42099
3118,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Philadelphia (County),42101
3119,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Pike (County),42103
3120,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Potter (County),42105
3121,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Schuylkill (County),42107
3122,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Snyder (County),42109
3123,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Somerset (County),42111
3124,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Sullivan (County),42113
3125,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Susquehanna (County),42115
3126,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Tioga (County),42117
3127,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Union (County),42119
3128,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Venango (County),42121
3129,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Warren (County),42123
3130,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Washington (County),42125
3131,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Wayne (County),42127
3132,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Westmoreland (County),42129
3133,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,Wyoming (County),42131
3134,DR,1557,Hurricane,TROPICAL DEPRESSION IVAN,9/17/2004,PA,York (County),42133
3202,DR,1294,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,9/16/1999,PA,Berks (County),42011
3203,DR,1294,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,9/16/1999,PA,Bucks (County),42017
3204,DR,1294,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,9/16/1999,PA,Chester (County),42029
3205,DR,1294,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,9/16/1999,PA,Delaware (County),42045
3206,DR,1294,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,9/16/1999,PA,Lancaster (County),42071
3207,DR,1294,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,9/16/1999,PA,Montgomery (County),42091
3208,DR,1294,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,9/16/1999,PA,Philadelphia (County),42101
3209,DR,1294,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,9/16/1999,PA,York (County),42133
3477,DR,745,Hurricane,HURRICANE GLORIA,9/27/1985,PA,Carbon (County),42025
3478,DR,745,Hurricane,HURRICANE GLORIA,9/27/1985,PA,Lackawanna (County),42069
3479,DR,745,Hurricane,HURRICANE GLORIA,9/27/1985,PA,Luzerne (County),42079
3480,DR,745,Hurricane,HURRICANE GLORIA,9/27/1985,PA,Susquehanna (County),42115
3481,DR,745,Hurricane,HURRICANE GLORIA,9/27/1985,PA,Wayne (County),42127
3482,DR,745,Hurricane,HURRICANE GLORIA,9/27/1985,PA,Wyoming (County),42131
4813,DR,4406,Hurricane,HURRICANE MICHAEL,10/10/2018,AL,Dale (County),1045
4814,DR,4406,Hurricane,HURRICANE MICHAEL,10/10/2018,AL,Geneva (County),1061
4815,DR,4406,Hurricane,HURRICANE MICHAEL,10/10/2018,AL,Henry (County),1067
4816,DR,4406,Hurricane,HURRICANE MICHAEL,10/10/2018,AL,Houston (County),1069
4817,DR,4406,Hurricane,HURRICANE MICHAEL,10/10/2018,AL,Mobile (County),1097
4840,DR,4349,Hurricane,HURRICANE NATE,10/6/2017,AL,Autauga (County),1001
4841,DR,4349,Hurricane,HURRICANE NATE,10/6/2017,AL,Baldwin (County),1003
4842,DR,4349,Hurricane,HURRICANE NATE,10/6/2017,AL,Choctaw (County),1023
4843,DR,4349,Hurricane,HURRICANE NATE,10/6/2017,AL,Clarke (County),1025
4844,DR,4349,Hurricane,HURRICANE NATE,10/6/2017,AL,Dallas (County),1047
4845,DR,4349,Hurricane,HURRICANE NATE,10/6/2017,AL,Macon (County),1087
4846,DR,4349,Hurricane,HURRICANE NATE,10/6/2017,AL,Mobile (County),1097
4847,DR,4349,Hurricane,HURRICANE NATE,10/6/2017,AL,Washington (County),1129
5016,DR,4082,Hurricane,HURRICANE ISAAC,8/26/2012,AL,Baldwin (County),1003
5017,DR,4082,Hurricane,HURRICANE ISAAC,8/26/2012,AL,Covington (County),1039
5018,DR,4082,Hurricane,HURRICANE ISAAC,8/26/2012,AL,Dallas (County),1047
5019,DR,4082,Hurricane,HURRICANE ISAAC,8/26/2012,AL,Geneva (County),1061
5020,DR,4082,Hurricane,HURRICANE ISAAC,8/26/2012,AL,Mobile (County),1097
5021,DR,4082,Hurricane,HURRICANE ISAAC,8/26/2012,AL,Monroe (County),1099
5022,DR,4082,Hurricane,HURRICANE ISAAC,8/26/2012,AL,Perry (County),1105
5023,DR,4082,Hurricane,HURRICANE ISAAC,8/26/2012,AL,Pickens (County),1107
5178,DR,1866,Hurricane,TROPICAL STORM IDA,11/9/2009,AL,Baldwin (County),1003
5179,DR,1866,Hurricane,TROPICAL STORM IDA,11/9/2009,AL,Mobile (County),1097
5213,DR,1789,Hurricane,HURRICANE GUSTAV,8/29/2008,AL,Baldwin (County),1003
5214,DR,1789,Hurricane,HURRICANE GUSTAV,8/29/2008,AL,Mobile (County),1097
5357,DR,1605,Hurricane,HURRICANE KATRINA,8/29/2005,AL,Baldwin (County),1003
5358,DR,1605,Hurricane,HURRICANE KATRINA,8/29/2005,AL,Bibb (County),1007
5359,DR,1605,Hurricane,HURRICANE KATRINA,8/29/2005,AL,Choctaw (County),1023
5360,DR,1605,Hurricane,HURRICANE KATRINA,8/29/2005,AL,Clarke (County),1025
5361,DR,1605,Hurricane,HURRICANE KATRINA,8/29/2005,AL,Colbert (County),1033
5362,DR,1605,Hurricane,HURRICANE KATRINA,8/29/2005,AL,Cullman (County),1043
5363,DR,1605,Hurricane,HURRICANE KATRINA,8/29/2005,AL,Greene (County),1063
5364,DR,1605,Hurricane,HURRICANE KATRINA,8/29/2005,AL,Hale (County),1065
5365,DR,1605,Hurricane,HURRICANE KATRINA,8/29/2005,AL,Jefferson (County),1073
5366,DR,1605,Hurricane,HURRICANE KATRINA,8/29/2005,AL,Lamar (County),1075
5367,DR,1605,Hurricane,HURRICANE KATRINA,8/29/2005,AL,Lauderdale (County),1077
5368,DR,1605,Hurricane,HURRICANE KATRINA,8/29/2005,AL,Marengo (County),1091
5369,DR,1605,Hurricane,HURRICANE KATRINA,8/29/2005,AL,Marion (County),1093
5370,DR,1605,Hurricane,HURRICANE KATRINA,8/29/2005,AL,Mobile (County),1097
5371,DR,1605,Hurricane,HURRICANE KATRINA,8/29/2005,AL,Monroe (County),1099
5372,DR,1605,Hurricane,HURRICANE KATRINA,8/29/2005,AL,Perry (County),1105
5373,DR,1605,Hurricane,HURRICANE KATRINA,8/29/2005,AL,Pickens (County),1107
5374,DR,1605,Hurricane,HURRICANE KATRINA,8/29/2005,AL,Sumter (County),1119
5375,DR,1605,Hurricane,HURRICANE KATRINA,8/29/2005,AL,Tuscaloosa (County),1125
5376,DR,1605,Hurricane,HURRICANE KATRINA,8/29/2005,AL,Washington (County),1129
5377,DR,1605,Hurricane,HURRICANE KATRINA,8/29/2005,AL,Wilcox (County),1131
5378,DR,1605,Hurricane,HURRICANE KATRINA,8/29/2005,AL,Winston (County),1133
5385,DR,1593,Hurricane,HURRICANE DENNIS,7/10/2005,AL,Autauga (County),1001
5386,DR,1593,Hurricane,HURRICANE DENNIS,7/10/2005,AL,Baldwin (County),1003
5387,DR,1593,Hurricane,HURRICANE DENNIS,7/10/2005,AL,Barbour (County),1005
5388,DR,1593,Hurricane,HURRICANE DENNIS,7/10/2005,AL,Bibb (County),1007
5389,DR,1593,Hurricane,HURRICANE DENNIS,7/10/2005,AL,Bullock (County),1011
5390,DR,1593,Hurricane,HURRICANE DENNIS,7/10/2005,AL,Butler (County),1013
5391,DR,1593,Hurricane,HURRICANE DENNIS,7/10/2005,AL,Chambers (County),1017
5392,DR,1593,Hurricane,HURRICANE DENNIS,7/10/2005,AL,Chilton (County),1021
5393,DR,1593,Hurricane,HURRICANE DENNIS,7/10/2005,AL,Choctaw (County),1023
5394,DR,1593,Hurricane,HURRICANE DENNIS,7/10/2005,AL,Clarke (County),1025
5395,DR,1593,Hurricane,HURRICANE DENNIS,7/10/2005,AL,Clay (County),1027
5396,DR,1593,Hurricane,HURRICANE DENNIS,7/10/2005,AL,Cleburne (County),1029
5397,DR,1593,Hurricane,HURRICANE DENNIS,7/10/2005,AL,Coffee (County),1031
5398,DR,1593,Hurricane,HURRICANE DENNIS,7/10/2005,AL,Conecuh (County),1035
5399,DR,1593,Hurricane,HURRICANE DENNIS,7/10/2005,AL,Coosa (County),1037
5400,DR,1593,Hurricane,HURRICANE DENNIS,7/10/2005,AL,Covington (County),1039
5401,DR,1593,Hurricane,HURRICANE DENNIS,7/10/2005,AL,Crenshaw (County),1041
5402,DR,1593,Hurricane,HURRICANE DENNIS,7/10/2005,AL,Dale (County),1045
5403,DR,1593,Hurricane,HURRICANE DENNIS,7/10/2005,AL,Dallas (County),1047
5404,DR,1593,Hurricane,HURRICANE DENNIS,7/10/2005,AL,Elmore (County),1051
5405,DR,1593,Hurricane,HURRICANE DENNIS,7/10/2005,AL,Escambia (County),1053
5406,DR,1593,Hurricane,HURRICANE DENNIS,7/10/2005,AL,Geneva (County),1061
5407,DR,1593,Hurricane,HURRICANE DENNIS,7/10/2005,AL,Greene (County),1063
5408,DR,1593,Hurricane,HURRICANE DENNIS,7/10/2005,AL,Hale (County),1065
